instance,solver,status,objective,solve_seconds,wall_seconds,nodes,class,verified
greenbeb,highspy,optimal,-4302260.261206586,0.29822245100058353,0.2982,,LP,
greenbeb,scip,optimal,-4302260.261206588,1.0206120689999807,1.0206,,LP,
greenbeb,cbc,optimal,-4302260.3,0.2528503109997473,0.2529,,,
greenbeb,glpk,optimal,-4302260.261,0.30466689800050517,0.3047,,,
kb2,samaya,optimal,-1749.9001299062056,0.000345844,0.0061,0,LP,True
kb2,highspy,optimal,-1749.9001299062056,0.000515039000674733,0.0005,,LP,
kb2,scip,optimal,-1749.9001299062058,0.001075008999578131,0.0011,,LP,
kb2,cbc,optimal,-1749.9001,0.0036209939999025664,0.0036,,,
kb2,glpk,optimal,-1749.90013,0.0016882689997146372,0.0017,,,
nesm,samaya,optimal,14076036.487562712,0.089778867,0.0947,0,LP,True
nesm,highspy,optimal,14076036.487562705,0.1112623179997172,0.1113,,LP,
nesm,scip,optimal,14076036.487562744,0.2640778479999426,0.2641,,LP,
nesm,cbc,optimal,14076036.0,0.04870734100040863,0.0487,,,
nesm,glpk,optimal,14076036.49,0.21874510700035898,0.2187,,,
pilot4,samaya,optimal,-2581.1392588814174,0.025111917,0.0295,0,LP,True
pilot4,highspy,optimal,-2581.1392588838853,0.019587253000281635,0.0196,,LP,
pilot4,scip,optimal,-2581.1392595638044,0.056986657999914314,0.057,,LP,
pilot4,cbc,optimal,-2581.1393,0.028338291000181925,0.0283,,,
pilot4,glpk,optimal,-2581.139259,0.023280675999558298,0.0233,,,
sc205,samaya,optimal,-52.20206121170723,0.002041863,0.0036,0,LP,True
sc205,highspy,optimal,-52.20206121170721,0.0014159820002532797,0.0014,,LP,
sc205,scip,optimal,-52.20206121170724,0.002568496999629133,0.0026,,LP,
sc205,cbc,optimal,-52.202061,0.003886610000336077,0.0039,,,
sc205,glpk,optimal,-52.20206121,0.0029196100003900938,0.0029,,,
scfxm1,samaya,optimal,18416.759028348944,0.00509411,0.029,0,LP,True
scfxm1,highspy,optimal,18416.759028348948,0.00526974300009897,0.0053,,LP,
scfxm1,scip,optimal,18416.759028348948,0.01525967099951231,0.0153,,LP,
scfxm1,cbc,optimal,18416.759,0.007599172000482213,0.0076,,,
scfxm1,glpk,optimal,18416.75903,0.005588886999248643,0.0056,,,
scsd1,samaya,optimal,8.666666674333364,0.001167671,0.0038,0,LP,True
scsd1,highspy,optimal,8.666666674333364,0.0016172639998330851,0.0016,,LP,
scsd1,scip,optimal,8.666666674333365,0.00853325899970514,0.0085,,LP,
scsd1,cbc,optimal,8.6666667,0.005614046000118833,0.0056,,,
scsd1,glpk,optimal,8.666666674,0.0043531339997571195,0.0044,,,
sctap3,samaya,optimal,1424,0.019000527,0.023,0,LP,True
sctap3,highspy,optimal,1424.0,0.010105442000167386,0.0101,,LP,
sctap3,scip,optimal,1424.0,0.03267308500016952,0.0327,,LP,
sctap3,cbc,optimal,1424.0,0.010947231000500324,0.0109,,,
sctap3,glpk,optimal,1424.0,0.025176268999530294,0.0252,,,
ship04l,samaya,optimal,1793324.5379703557,0.003182278,0.0069,0,LP,True
ship04l,highspy,optimal,1793324.5379703562,0.004657243000110611,0.0047,,LP,
ship04l,scip,optimal,1793324.537970356,0.019857188000059978,0.0199,,LP,
ship04l,cbc,optimal,1793324.5,0.008333557999321783,0.0083,,,
ship04l,glpk,optimal,1793324.538,0.010119714000211388,0.0101,,,
ship12s,samaya,optimal,1489236.1344061291,0.005904795,0.0099,0,LP,True
ship12s,highspy,optimal,1489236.1344061329,0.006967936999899393,0.007,,LP,
ship12s,scip,optimal,1489236.1344061291,0.02015602800020133,0.0202,,LP,
ship12s,cbc,optimal,1489236.1,0.011740267999812204,0.0117,,,
ship12s,glpk,optimal,1489236.134,0.01294512099957501,0.0129,,,
standmps,samaya,optimal,1406.0175,0.002324022,0.0055,0,LP,True
standmps,highspy,optimal,1406.0175,0.0033576630003153696,0.0034,,LP,
standmps,scip,optimal,1406.0175000000002,0.00851462700029515,0.0085,,LP,
standmps,cbc,optimal,1406.0175,0.005753953000748879,0.0058,,,
standmps,glpk,optimal,1406.0175,0.006711156999699597,0.0067,,,
wood1p,samaya,optimal,1.4429024115734077,0.009086092,0.021,0,LP,True
wood1p,highspy,optimal,1.442902411573409,0.04759374700006447,0.0476,,LP,
wood1p,scip,optimal,1.4429024115734095,0.17382196000016847,0.1738,,LP,
wood1p,cbc,optimal,1.4429024,0.0332589839999855,0.0333,,,
wood1p,glpk,optimal,1.442902412,0.06915906099948188,0.0692,,,
